HEADER
VTF File Version,1.1
VTF File Type,0
PID,31296
Generated on,2022-01-27 15:15:51
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,31296
XRT Version,2021.1

STRUCTURE
Group_Start,Host APIs
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x9b68b0,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_aws-vu9p-f1_shell-v04261818_201920_2:krnl_erosion:erosion,Kernel Enqueue
Dynamic_Row_Summary,7,xilinx_aws-vu9p-f1_shell-v04261818_201920_2:krnl_erosion:threshold_accel,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,Host APIs

MAPPING
20,0:0:0
19,1:1:1
13,PLRAM[2]
10,clCreateBuffer
6,clCreateCommandQueue
5,clCreateContext
9,clCreateKernel
8,clCreateProgramWithBinary
22,clEnqueueReadBuffer
14,clEnqueueTask
12,clEnqueueWriteBuffer
25,clFinish
3,clGetDeviceIDs
7,clGetDeviceInfo
21,clGetEventProfilingInfo
1,clGetPlatformIDs
2,clGetPlatformInfo
29,clReleaseCommandQueue
30,clReleaseContext
31,clReleaseDevice
24,clReleaseEvent
27,clReleaseKernel
26,clReleaseMemObject
28,clReleaseProgram
4,clRetainDevice
11,clSetKernelArg
15,clWaitForEvents
23,erosion
17,krnl_erosion
18,threshold_accel
16,xilinx_aws-vu9p-f1_shell-v04261818_201920_2

EVENTS
75,0,58370.019921,1,OPENCL_API_CALL,11
76,75,58370.021957,1,OPENCL_API_CALL,11
77,0,58370.024160,2,OPENCL_API_CALL,12
78,0,58370.070584,4,WRITE_BUFFER,9,0xfd6000,13,0x7f3b12011700
79,78,58370.082720,4,WRITE_BUFFER
80,77,58370.120586,2,OPENCL_API_CALL,12
81,0,58370.125226,2,OPENCL_API_CALL,14
82,0,58370.164657,4,WRITE_BUFFER,9,0xfd6000,13,0x7f3b13013700
83,81,58370.230931,2,OPENCL_API_CALL,14
84,0,58370.235482,1,OPENCL_API_CALL,15
85,84,58370.239355,1,OPENCL_API_CALL,15
86,0,58370.250202,2,OPENCL_API_CALL,22
87,82,58370.300683,4,WRITE_BUFFER
88,0,58370.312029,6,KERNEL_ENQUEUE,23,19,1,0
89,88,235685.778786,6,KERNEL_ENQUEUE,23,20,0,0
90,0,235685.856204,3,READ_BUFFER,8294400,0xfd7000,13,0x7f3b13814700
91,90,235728.687328,3,READ_BUFFER
92,86,235728.743451,2,OPENCL_API_CALL,22
93,0,235728.760797,1,OPENCL_API_CALL,24
94,93,235728.777061,1,OPENCL_API_CALL,24
95,0,235728.787277,1,OPENCL_API_CALL,25
96,95,235728.792362,1,OPENCL_API_CALL,25
97,0,235904.775408,1,OPENCL_API_CALL,24
98,97,235904.797457,1,OPENCL_API_CALL,24
99,0,235904.803910,1,OPENCL_API_CALL,26
100,99,235904.811616,1,OPENCL_API_CALL,26
101,0,235904.814372,1,OPENCL_API_CALL,26
102,101,235904.817135,1,OPENCL_API_CALL,26
103,0,235904.821398,1,OPENCL_API_CALL,27
104,103,235905.381854,1,OPENCL_API_CALL,27
105,0,235905.390559,1,OPENCL_API_CALL,24
106,105,235905.401115,1,OPENCL_API_CALL,24
107,0,235905.403709,1,OPENCL_API_CALL,26
108,107,235905.407955,1,OPENCL_API_CALL,26
109,0,235905.410569,1,OPENCL_API_CALL,26
110,109,235905.413052,1,OPENCL_API_CALL,26
111,0,235905.415313,1,OPENCL_API_CALL,27
112,111,235906.798495,1,OPENCL_API_CALL,27
113,0,235906.806731,1,OPENCL_API_CALL,28
114,113,235906.988700,1,OPENCL_API_CALL,28
115,0,235906.996161,1,OPENCL_API_CALL,29
116,115,235907.004690,1,OPENCL_API_CALL,29
117,0,235907.009000,1,OPENCL_API_CALL,30
118,117,235908.587403,1,OPENCL_API_CALL,30
119,0,235908.596727,1,OPENCL_API_CALL,31
120,119,235908.602551,1,OPENCL_API_CALL,31
121,0,235908.605013,1,OPENCL_API_CALL,31
122,121,235908.607751,1,OPENCL_API_CALL,31

DEPENDENCIES
53,54
53,54
87,88
87,88
89,90

