HEADER
VTF File Version,1.1
VTF File Type,1
PID,16860
Generated on,2022-01-27 11:51:04
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,16861
XRT  Version,2.11.0
Tool Version,2021.1
Platform,xilinx_aws-vu9p-f1_shell-v04261818_201920_2
Target,Hardware Emulation

STRUCTURE
Group_Start,xilinx_aws-vu9p-f1_shell-v04261818_201920_2
Group_Start,krnl_erosion.xclbin
Group_Start,Compute Unit erosion_1,Activity in accelerator erosion:erosion_1
Dynamic_Row_Summary,1,Executions,Execution in accelerator erosion_1
Optional_Function_Internal,User Functions,Function activity in accelerator erosion_1,1,xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,krnl_erosion,erosion,erosion_1
Group_Start,m_axi_gmem0-DDR[1] (img_in),Data Transfers between erosion_1 and Global Memory over read and write channels of erosion_1/m_axi_gmem0-DDR[1]
Static_Row,2,Read Channel,Read Data Transfers 
Static_Row,3,Write Channel,Write Data Transfers 
Group_End,m_axi_gmem0-DDR[1] (img_in)
Group_Start,m_axi_gmem1-DDR[1] (process_shape),Data Transfers between erosion_1 and Global Memory over read and write channels of erosion_1/m_axi_gmem1-DDR[1]
Static_Row,4,Read Channel,Read Data Transfers 
Static_Row,5,Write Channel,Write Data Transfers 
Group_End,m_axi_gmem1-DDR[1] (process_shape)
Group_Start,m_axi_gmem2-DDR[1] (img_out),Data Transfers between erosion_1 and Global Memory over read and write channels of erosion_1/m_axi_gmem2-DDR[1]
Static_Row,6,Read Channel,Read Data Transfers 
Static_Row,7,Write Channel,Write Data Transfers 
Group_End,m_axi_gmem2-DDR[1] (img_out)
Group_End,erosion_1
Group_End,krnl_erosion.xclbin
Group_End,xilinx_aws-vu9p-f1_shell-v04261818_201920_2

MAPPING
21,0:0:0
20,1:1:1
13,bank1
10,clCreateBuffer
6,clCreateCommandQueue
5,clCreateContext
9,clCreateKernel
8,clCreateProgramWithBinary
16,clEnqueueReadBuffer
15,clEnqueueTask
12,clEnqueueWriteBuffer
22,clFinish
3,clGetDeviceIDs
7,clGetDeviceInfo
1,clGetPlatformIDs
2,clGetPlatformInfo
26,clReleaseCommandQueue
27,clReleaseContext
28,clReleaseDevice
14,clReleaseEvent
24,clReleaseKernel
23,clReleaseMemObject
25,clReleaseProgram
4,clRetainDevice
11,clSetKernelArg
19,erosion
29,erosion_1
18,krnl_erosion
17,xilinx_aws-vu9p-f1_shell-v04261818_201920_2

EVENTS
84,0,27200.169070,1,KERNEL,19,29
85,0,27211.020732,4,KERNEL_READ
86,85,27213.332371,4,KERNEL_READ
87,0,27219.892074,2,KERNEL_READ
88,87,27237.112978,2,KERNEL_READ
89,0,27238.218803,2,KERNEL_READ
90,89,27253.479515,2,KERNEL_READ
91,0,27254.636595,2,KERNEL_READ
92,91,27270.227782,2,KERNEL_READ
93,0,27271.205639,2,KERNEL_READ
94,93,27286.547469,2,KERNEL_READ
95,0,27287.726221,2,KERNEL_READ
96,95,27303.139001,2,KERNEL_READ
97,0,27304.125541,2,KERNEL_READ
98,97,27319.851148,2,KERNEL_READ
99,0,27320.892397,2,KERNEL_READ
100,99,27336.195831,2,KERNEL_READ
101,0,27337.323746,2,KERNEL_READ
102,101,27353.037338,2,KERNEL_READ
103,0,27354.007715,2,KERNEL_READ
104,103,27371.261773,2,KERNEL_READ
105,0,27372.513033,2,KERNEL_READ
106,105,27387.836161,2,KERNEL_READ
107,0,27388.825051,2,KERNEL_READ
108,107,27404.557509,2,KERNEL_READ
109,0,27405.579515,2,KERNEL_READ
110,109,27420.989051,2,KERNEL_READ
111,0,27422.082854,2,KERNEL_READ
112,111,27437.850748,2,KERNEL_READ
113,0,27438.859138,2,KERNEL_READ
114,113,27454.223736,2,KERNEL_READ
115,0,27455.349751,2,KERNEL_READ
116,115,27470.716875,2,KERNEL_READ
117,0,27471.672539,2,KERNEL_READ
118,117,27487.142230,2,KERNEL_READ
119,0,27488.156307,2,KERNEL_READ
120,119,27503.019165,2,KERNEL_READ
121,0,27504.121449,2,KERNEL_READ
122,121,27519.390151,2,KERNEL_READ
123,0,27629.443622,2,KERNEL_READ
124,123,27644.847077,2,KERNEL_READ
125,0,27649.436148,7,KERNEL_WRITE
126,125,27666.240279,7,KERNEL_WRITE
127,0,27696.652272,2,KERNEL_READ
128,127,27712.339088,2,KERNEL_READ
129,0,27724.685117,7,KERNEL_WRITE
130,129,27741.018971,7,KERNEL_WRITE
131,0,27771.793554,2,KERNEL_READ
132,131,27787.651043,2,KERNEL_READ
133,0,27790.626417,7,KERNEL_WRITE
134,133,27808.451904,7,KERNEL_WRITE
135,0,27842.118607,2,KERNEL_READ
136,135,27859.033212,2,KERNEL_READ
137,0,27871.575160,7,KERNEL_WRITE
138,137,27890.024480,7,KERNEL_WRITE
139,0,27922.182223,2,KERNEL_READ
140,139,27939.661275,2,KERNEL_READ
141,0,27942.842821,7,KERNEL_WRITE
142,141,27961.448920,7,KERNEL_WRITE
143,0,27995.339457,2,KERNEL_READ
144,143,28011.366023,2,KERNEL_READ
145,0,28022.733107,7,KERNEL_WRITE
146,145,28039.612563,7,KERNEL_WRITE
147,0,28070.386318,2,KERNEL_READ
148,147,28085.956190,2,KERNEL_READ
149,0,28089.197709,7,KERNEL_WRITE
150,149,28105.674238,7,KERNEL_WRITE
151,0,28136.426995,2,KERNEL_READ
152,151,28152.489255,2,KERNEL_READ
153,0,28163.688429,7,KERNEL_WRITE
154,153,28180.462774,7,KERNEL_WRITE
155,0,28211.287749,2,KERNEL_READ
156,155,28226.852908,2,KERNEL_READ
157,0,28230.013803,7,KERNEL_WRITE
158,157,28246.628836,7,KERNEL_WRITE
159,0,28275.769751,2,KERNEL_READ
160,159,28291.622775,2,KERNEL_READ
161,0,28302.725406,7,KERNEL_WRITE
162,161,28319.559914,7,KERNEL_WRITE
163,0,28350.266509,2,KERNEL_READ
164,163,28365.638669,2,KERNEL_READ
165,0,28368.950962,7,KERNEL_WRITE
166,165,28385.635813,7,KERNEL_WRITE
167,0,28416.357639,2,KERNEL_READ
168,167,28432.431126,2,KERNEL_READ
169,0,28443.687312,7,KERNEL_WRITE
170,169,28460.043450,7,KERNEL_WRITE
171,0,28491.783698,2,KERNEL_READ
172,171,28509.270484,2,KERNEL_READ
173,0,28512.527998,7,KERNEL_WRITE
174,173,28530.997319,7,KERNEL_WRITE
175,0,28564.540660,2,KERNEL_READ
176,175,28581.562641,2,KERNEL_READ
177,0,28594.192909,7,KERNEL_WRITE
178,177,28611.263425,7,KERNEL_WRITE
179,0,28642.691614,2,KERNEL_READ
180,179,28660.178379,2,KERNEL_READ
181,0,28664.481752,7,KERNEL_WRITE
182,181,28683.090604,7,KERNEL_WRITE
183,0,28717.780906,2,KERNEL_READ
184,183,28734.137858,2,KERNEL_READ
185,0,28746.844422,7,KERNEL_WRITE
186,185,28764.059813,7,KERNEL_WRITE
187,0,28795.260684,2,KERNEL_READ
188,187,28811.261963,2,KERNEL_READ
189,0,28815.809410,7,KERNEL_WRITE
190,189,28832.608809,7,KERNEL_WRITE
191,0,28865.075445,2,KERNEL_READ
192,191,28881.986662,2,KERNEL_READ
193,0,28895.090832,7,KERNEL_WRITE
194,193,28912.869616,7,KERNEL_WRITE
195,0,28945.766003,2,KERNEL_READ
196,195,28962.234129,2,KERNEL_READ
197,0,28966.476452,7,KERNEL_WRITE
198,197,28982.590931,7,KERNEL_WRITE
199,0,29012.669728,2,KERNEL_READ
200,199,29029.211146,2,KERNEL_READ
201,0,29041.264381,7,KERNEL_WRITE
202,201,29058.285931,7,KERNEL_WRITE
203,0,29089.796005,2,KERNEL_READ
204,203,29105.851113,2,KERNEL_READ
205,0,29110.092518,7,KERNEL_WRITE
206,205,29126.817630,7,KERNEL_WRITE
207,0,29156.664317,2,KERNEL_READ
208,207,29172.573162,2,KERNEL_READ
209,0,29185.037877,7,KERNEL_WRITE
210,209,29201.587751,7,KERNEL_WRITE
211,0,29231.513113,2,KERNEL_READ
212,211,29247.433655,2,KERNEL_READ
213,0,29251.377230,7,KERNEL_WRITE
214,213,29268.392990,7,KERNEL_WRITE
215,0,29298.667647,2,KERNEL_READ
216,215,29314.438121,2,KERNEL_READ
217,0,29326.270803,7,KERNEL_WRITE
218,217,29341.362245,7,KERNEL_WRITE
219,0,29371.089291,2,KERNEL_READ
220,219,29387.099337,2,KERNEL_READ
221,0,29391.060520,7,KERNEL_WRITE
222,221,29407.941148,7,KERNEL_WRITE
223,0,29437.904215,2,KERNEL_READ
224,223,29453.489132,2,KERNEL_READ
225,0,29465.776526,7,KERNEL_WRITE
226,225,29482.524299,7,KERNEL_WRITE
227,0,29512.535021,2,KERNEL_READ
228,227,29528.068629,2,KERNEL_READ
229,0,29532.406504,7,KERNEL_WRITE
230,229,29548.918005,7,KERNEL_WRITE
231,0,29579.695833,2,KERNEL_READ
232,231,29595.725533,2,KERNEL_READ
233,0,29606.862155,7,KERNEL_WRITE
234,233,29623.927191,7,KERNEL_WRITE
235,0,29654.939862,2,KERNEL_READ
236,235,29670.289128,2,KERNEL_READ
237,0,29673.040518,7,KERNEL_WRITE
238,237,29688.292486,7,KERNEL_WRITE
239,0,29719.219604,2,KERNEL_READ
240,239,29735.159816,2,KERNEL_READ
241,0,29746.358503,7,KERNEL_WRITE
242,241,29763.299403,7,KERNEL_WRITE
243,0,29794.203309,2,KERNEL_READ
244,243,29809.598874,2,KERNEL_READ
245,0,29812.846700,7,KERNEL_WRITE
246,245,29829.539046,7,KERNEL_WRITE
247,0,29860.470292,2,KERNEL_READ
248,247,29876.553967,2,KERNEL_READ
249,0,29887.847305,7,KERNEL_WRITE
250,249,29904.421452,7,KERNEL_WRITE
251,0,29935.404137,2,KERNEL_READ
252,251,29951.452142,2,KERNEL_READ
253,0,29954.552697,7,KERNEL_WRITE
254,253,29972.764554,7,KERNEL_WRITE
255,0,30003.863846,2,KERNEL_READ
256,255,30019.176578,2,KERNEL_READ
257,0,30029.191376,7,KERNEL_WRITE
258,257,30045.396642,7,KERNEL_WRITE
259,0,30076.775604,2,KERNEL_READ
260,259,30092.779583,2,KERNEL_READ
261,0,30095.714101,7,KERNEL_WRITE
262,261,30112.765411,7,KERNEL_WRITE
263,0,30143.587385,2,KERNEL_READ
264,263,30159.222769,2,KERNEL_READ
265,0,30170.886267,7,KERNEL_WRITE
266,265,30187.796984,7,KERNEL_WRITE
267,0,30218.710628,2,KERNEL_READ
268,267,30234.416227,2,KERNEL_READ
269,0,30237.674262,7,KERNEL_WRITE
270,269,30254.272996,7,KERNEL_WRITE
271,0,30285.568655,2,KERNEL_READ
272,271,30301.732433,2,KERNEL_READ
273,0,30313.066764,7,KERNEL_WRITE
274,273,30329.913177,7,KERNEL_WRITE
275,0,30361.084285,2,KERNEL_READ
276,275,30375.343596,2,KERNEL_READ
277,0,30378.120800,7,KERNEL_WRITE
278,277,30394.768823,7,KERNEL_WRITE
279,0,30424.606176,2,KERNEL_READ
280,279,30440.912997,2,KERNEL_READ
281,0,30453.039824,7,KERNEL_WRITE
282,281,30470.045365,7,KERNEL_WRITE
283,0,30500.030562,2,KERNEL_READ
284,283,30515.852999,2,KERNEL_READ
285,0,30520.052957,7,KERNEL_WRITE
286,285,30536.764340,7,KERNEL_WRITE
287,0,30566.869633,2,KERNEL_READ
288,287,30582.652168,2,KERNEL_READ
289,0,30595.186367,7,KERNEL_WRITE
290,289,30611.693563,7,KERNEL_WRITE
291,0,30641.835543,2,KERNEL_READ
292,291,30657.854664,2,KERNEL_READ
293,0,30661.853289,7,KERNEL_WRITE
294,293,30679.008985,7,KERNEL_WRITE
295,0,30708.954711,2,KERNEL_READ
296,295,30724.159349,2,KERNEL_READ
297,0,30736.037626,7,KERNEL_WRITE
298,297,30752.992179,7,KERNEL_WRITE
299,0,30785.060777,2,KERNEL_READ
300,299,30801.140711,2,KERNEL_READ
301,0,30805.082765,7,KERNEL_WRITE
302,301,30822.140970,7,KERNEL_WRITE
303,0,30852.179381,2,KERNEL_READ
304,303,30867.839386,2,KERNEL_READ
305,0,30880.155298,7,KERNEL_WRITE
306,305,30897.011739,7,KERNEL_WRITE
307,0,30927.049293,2,KERNEL_READ
308,307,30942.597308,2,KERNEL_READ
309,0,30946.924924,7,KERNEL_WRITE
310,309,30963.511923,7,KERNEL_WRITE
311,0,30997.762478,2,KERNEL_READ
312,311,31016.241353,2,KERNEL_READ
313,0,31029.538203,7,KERNEL_WRITE
314,313,31048.790375,7,KERNEL_WRITE
315,0,31081.263271,2,KERNEL_READ
316,315,31097.055257,2,KERNEL_READ
317,0,31101.383661,7,KERNEL_WRITE
318,317,31120.141847,7,KERNEL_WRITE
319,0,31153.073066,2,KERNEL_READ
320,319,31171.267255,2,KERNEL_READ
321,0,31184.217439,7,KERNEL_WRITE
322,321,31204.031462,7,KERNEL_WRITE
323,0,31237.794228,2,KERNEL_READ
324,323,31255.582330,2,KERNEL_READ
325,0,31260.372050,7,KERNEL_WRITE
326,325,31279.272802,7,KERNEL_WRITE
327,0,31313.149115,2,KERNEL_READ
328,327,31331.111173,2,KERNEL_READ
329,0,31343.852903,7,KERNEL_WRITE
330,329,31362.960580,7,KERNEL_WRITE
331,0,31397.351925,2,KERNEL_READ
332,331,31415.828568,2,KERNEL_READ
333,0,31419.641325,7,KERNEL_WRITE
334,333,31439.291571,7,KERNEL_WRITE
335,0,31473.193081,2,KERNEL_READ
336,335,31489.827415,2,KERNEL_READ
337,0,31502.637029,7,KERNEL_WRITE
338,337,31520.438747,7,KERNEL_WRITE
339,0,31555.000848,2,KERNEL_READ
340,339,31572.692761,2,KERNEL_READ
341,0,31575.740732,7,KERNEL_WRITE
342,341,31595.788221,7,KERNEL_WRITE
343,0,31631.098484,2,KERNEL_READ
344,343,31648.977936,2,KERNEL_READ
345,0,31661.533287,7,KERNEL_WRITE
346,345,31680.804496,7,KERNEL_WRITE
347,0,31715.731136,2,KERNEL_READ
348,347,31733.840122,2,KERNEL_READ
349,0,31737.106674,7,KERNEL_WRITE
350,349,31755.758305,7,KERNEL_WRITE
351,0,31790.496061,2,KERNEL_READ
352,351,31809.024980,2,KERNEL_READ
353,0,31820.818448,7,KERNEL_WRITE
354,353,31840.369825,7,KERNEL_WRITE
355,0,31872.727559,2,KERNEL_READ
356,355,31889.685706,2,KERNEL_READ
357,0,31892.899257,7,KERNEL_WRITE
358,357,31911.630681,7,KERNEL_WRITE
359,0,31946.556026,2,KERNEL_READ
360,359,31964.870577,2,KERNEL_READ
